,0
39567,0.0
39568,0.0
39569,8249.0
39570,3759.0
39571,0.0
39572,6442.0
39573,7571.0
39574,5818.0
39575,13420.0
39576,7044.0
39577,1606.0
39578,9423.0
39579,7080.0
39580,7221.0
39581,0.0
39582,5807.0
39583,0.0
39584,3728.0
39585,0.0
39586,0.0
39587,8407.0
39588,4161.0
39589,10582.0
39590,4391.0
39591,12894.0
39592,3852.0
39593,0.0
39594,4565.0
39595,3078.0
39596,13276.0
39597,14049.5
39598,3100.0
39599,6561.0
39600,7833.0
39601,10254.0
39602,0.0
39603,9496.0
39604,12027.0
39605,10064.0
39606,4816.0
39607,9178.0
39608,8369.0
39609,2858.0
39610,6101.0
39611,5149.0
39612,8482.0
39613,6874.0
39614,4296.0
39615,7341.0
39616,7829.0
39617,8764.0
39618,6881.0
39619,6652.0
39620,0.0
39621,4546.0
39622,8651.0
39623,5583.0
39624,6788.0
39625,6796.0
39626,5608.0
39627,6563.0
39628,4283.0
39629,4158.0
39630,8322.0
39631,0.0
39632,10127.0
39633,4336.0
39634,6459.0
39635,4714.0
39636,8253.0
39637,13291.0
39638,4481.0
39639,0.0
39640,2591.0
39641,7193.0
39642,0.0
39643,4959.0
39644,2757.0
39645,9139.0
39646,13381.0
39647,0.0
39648,0.0
39649,5536.0
39650,9455.0
39651,9710.0
39652,5212.0
39653,0.0
39654,3874.0
39655,0.0
39656,0.0
39657,10172.0
39658,10518.0
39659,5126.0
39660,0.0
39661,12276.0
39662,4945.0
39663,9913.0
39664,7558.0
39665,12355.0
39666,5379.0
39667,6444.0
39668,4926.0
39669,11801.0
39670,9199.0
39671,12339.0
39672,3087.0
39673,9149.0
39674,9010.0
39675,10297.0
39676,5969.0
39677,7363.0
39678,10979.0
39679,7305.0
39680,0.0
39681,7609.0
39682,9784.0
39683,5579.0
39684,3960.0
39685,7033.0
39686,6363.0
39687,8941.0
39688,4310.0
39689,13059.0
39690,6911.0
39691,5563.0
39692,0.0
39693,0.0
39694,0.0
39695,8032.0
39696,10789.0
39697,1840.0
39698,5127.0
39699,5016.0
39700,7513.0
39701,3499.0
39702,5333.0
39703,6671.0
39704,0.0
39705,9287.0
39706,5509.0
39707,7313.0
39708,0.0
39709,9412.0
39710,5379.0
39711,6093.0
39712,4384.0
39713,0.0
39714,5495.0
39715,6457.0
39716,5112.0
39717,5583.0
39718,7533.0
39719,6670.0
39720,0.0
39721,5035.0
39722,2740.0
39723,5648.0
39724,5977.0
39725,9765.0
39726,4714.0
39727,8048.0
39728,5717.0
39729,6296.0
39730,6714.0
39731,4618.0
39732,5905.0
39733,0.0
39734,6543.0
39735,9013.0
39736,9137.0
39737,7275.0
39738,8273.0
39739,14049.5
39740,0.0
39741,14049.5
39742,6078.0
39743,6789.0
39744,5459.0
39745,9493.0
39746,12950.0
39747,0.0
39748,4566.0
39749,5924.0
39750,0.0
39751,4784.0
39752,8954.0
39753,6406.0
39754,0.0
39755,7556.0
39756,10456.0
39757,4978.0
39758,3311.0
39759,5851.0
39760,9109.0
39761,5002.0
39762,4552.0
39763,0.0
39764,4682.0
39765,14049.5
39766,11630.0
39767,5827.0
39768,5173.0
39769,6022.0
39770,7535.0
39771,8107.0
39772,5245.0
39773,4691.0
39774,5076.0
39775,0.0
39776,0.0
39777,3967.0
39778,8988.0
39779,8022.0
39780,3957.0
39781,5937.0
39782,6971.0
39783,4324.0
39784,8721.0
39785,10356.0
39786,7510.0
39787,3747.0
39788,2624.0
39789,8461.0
39790,8705.0
39791,10300.0
39792,4299.0
39793,0.0
39794,0.0
39795,0.0
39796,3191.0
39797,0.0
39798,4361.0
39799,5393.0
39800,0.0
39801,5159.0
39802,0.0
39803,0.0
39804,7668.0
39805,10142.0
39806,9825.0
39807,11985.0
39808,6922.0
39809,8412.0
39810,9880.0
39811,0.0
39812,6789.0
39813,0.0
39814,8192.0
39815,5546.0
39816,6894.0
39817,7169.0
39818,7905.0
39819,8637.0
39820,5485.0
39821,9629.0
39822,1911.0
39823,2844.0
39824,2918.0
39825,3063.0
39826,3792.0
39827,7690.0
39828,4551.0
39829,5327.0
39830,9159.0
39831,8406.0
39832,8330.0
39833,5353.0
39834,9388.0
39835,0.0
39836,3979.0
39837,0.0
39838,0.0
39839,3572.0
39840,10473.0
39841,7210.0
39842,5266.0
39843,0.0
39844,4885.0
39845,3563.0
39846,10131.0
39847,3926.0
39848,3579.0
39849,5946.0
39850,4866.0
39851,0.0
39852,2744.0
39853,8224.0
39854,4522.0
39855,8815.0
39856,5456.0
39857,6082.0
39858,7199.0
39859,4840.0
39860,9898.0
39861,10038.0
39862,5643.0
39863,6862.0
39864,6352.0
39865,4793.0
39866,7090.0
39867,7978.0
39868,0.0
39869,7146.0
39870,4877.0
39871,4441.0
39872,9414.0
39873,4309.0
39874,0.0
39875,11857.0
39876,4940.0
39877,6596.0
39878,4900.0
39879,8129.0
39880,7069.0
39881,5621.0
39882,5251.0
39883,0.0
39884,11633.0
39885,5763.0
39886,5720.0
39887,8293.0
39888,3052.0
39889,6689.0
39890,7333.0
39891,4943.0
39892,4100.0
39893,5785.0
39894,10038.0
39895,3531.0
39896,0.0
39897,4074.0
39898,11086.0
39899,5456.0
39900,8924.0
39901,8440.0
39902,7770.0
39903,5985.0
39904,0.0
39905,6823.0
39906,6795.0
39907,5988.0
39908,6643.0
39909,0.0
39910,0.0
39911,0.0
39912,0.0
39913,5490.0
39914,6752.0
39915,11747.0
39916,5894.0
39917,6164.0
39918,3689.0
39919,6063.0
39920,4420.0
39921,14049.5
39922,4666.0
39923,11266.0
39924,6948.0
39925,5273.0
39926,7584.0
39927,3336.0
39928,13686.0
39929,5356.0
39930,4907.0
39931,9339.0
39932,12057.0
39933,12794.0
39934,3069.0
39935,6202.0
39936,8253.0
39937,5509.0
39938,0.0
39939,5525.0
39940,4849.0
39941,5664.0
39942,0.0
39943,4145.0
39944,7009.0
39945,8905.0
39946,3066.0
39947,5412.0
39948,0.0
39949,6626.0
39950,6509.0
39951,0.0
39952,0.0
39953,10221.0
39954,3820.0
39955,11302.0
39956,0.0
39957,5159.0
39958,5890.0
39959,7711.0
39960,4115.0
39961,12640.0
39962,5794.0
39963,6386.0
39964,8441.0
39965,0.0
39966,4610.0
39967,0.0
39968,6391.0
39969,7524.0
39970,4561.0
39971,3826.0
39972,3763.0
39973,7714.0
39974,6960.0
39975,0.0
39976,4141.0
39977,9657.0
39978,5820.0
39979,9091.0
39980,3903.0
39981,0.0
39982,4253.0
39983,0.0
39984,4230.0
39985,7399.0
39986,3424.0
39987,3987.0
39988,0.0
39989,11259.0
39990,5200.0
39991,5403.0
39992,3770.0
39993,0.0
39994,6423.0
39995,10753.0
39996,0.0
39997,11202.0
39998,5328.0
39999,0.0
40000,0.0
40001,8473.0
40002,6214.0
40003,0.0
40004,7283.0
40005,9583.0
40006,9869.0
40007,8318.0
40008,8508.0
40009,3278.0
40010,5661.0
40011,9417.0
40012,11886.0
40013,0.0
40014,7624.0
40015,0.0
40016,0.0
40017,9901.0
40018,0.0
40019,0.0
40020,10666.0
40021,6155.0
40022,7487.0
40023,7746.0
40024,12328.0
40025,5978.0
40026,7244.0
40027,0.0
40028,6636.0
40029,7081.0
40030,3892.0
40031,14049.5
40032,4592.0
40033,9914.0
40034,6466.0
40035,4998.0
40036,9620.0
40037,7132.0
40038,0.0
40039,0.0
40040,9566.0
40041,3805.0
40042,0.0
40043,6034.0
40044,7452.0
40045,0.0
40046,14049.5
40047,6955.0
40048,5907.0
40049,4471.0
40050,0.0
40051,8553.0
40052,4981.0
40053,0.0
40054,0.0
40055,0.0
40056,10602.0
40057,0.0
40058,13560.0
40059,5059.0
40060,3484.0
40061,9365.0
40062,10539.0
40063,7881.0
40064,6781.0
40065,5763.0
40066,9795.0
40067,7299.0
40068,5479.0
40069,0.0
40070,3727.0
40071,4071.0
40072,2770.0
40073,9684.0
40074,8586.0
40075,5373.0
40076,0.0
40077,0.0
40078,11439.0
40079,6117.0
40080,4295.0
40081,5661.0
40082,7647.0
40083,13342.0
40084,6853.0
40085,4501.0
40086,3440.0
40087,3694.0
40088,7504.0
40089,0.0
40090,9728.0
40091,2195.0
40092,9914.0
40093,14049.5
40094,10169.0
40095,0.0
40096,4259.0
40097,4968.0
40098,6908.0
40099,11637.0
40100,3980.0
40101,0.0
40102,0.0
40103,4608.0
40104,0.0
40105,0.0
40106,8656.0
40107,10603.0
40108,7071.0
40109,3529.0
40110,8255.0
40111,5927.0
40112,12046.0
40113,9752.0
40114,7467.0
40115,0.0
40116,10130.0
40117,0.0
40118,10022.0
40119,14049.5
40120,3881.0
40121,0.0
40122,7031.0
40123,2869.0
40124,0.0
40125,13882.0
40126,11981.0
40127,7629.0
40128,4306.0
40129,8311.0
40130,0.0
40131,8071.0
40132,0.0
40133,6122.0
40134,0.0
40135,7531.0
40136,5537.0
40137,10706.0
40138,5269.0
40139,0.0
40140,4603.0
40141,5999.0
40142,4709.0
40143,8750.0
40144,5711.0
40145,14049.5
40146,7304.0
40147,6377.0
40148,4707.0
40149,7252.0
40150,6392.0
40151,7004.0
40152,6106.0
40153,7346.0
40154,5483.0
40155,5183.0
40156,6731.0
40157,6832.0
40158,2751.0
40159,5702.0
40160,3303.0
40161,0.0
40162,5466.0
40163,6402.0
40164,9393.0
40165,3475.0
40166,9684.0
40167,11722.0
40168,0.0
40169,2842.0
40170,9030.0
40171,0.0
40172,8228.0
40173,0.0
40174,0.0
40175,6901.0
40176,4930.0
40177,7582.0
40178,4899.0
40179,6105.0
40180,7371.0
40181,5826.0
40182,4018.0
40183,5268.0
40184,0.0
40185,4695.0
40186,2423.0
40187,8556.0
40188,4044.0
40189,6026.0
40190,0.0
40191,4061.0
40192,0.0
40193,0.0
40194,6857.0
40195,14049.5
40196,12762.0
40197,10681.0
40198,6061.0
40199,2836.0
40200,5123.0
40201,0.0
40202,0.0
40203,7651.0
40204,0.0
40205,6065.0
40206,6774.0
40207,0.0
40208,5980.0
40209,7694.0
40210,7532.0
40211,7924.0
40212,4809.0
40213,7644.0
40214,4071.0
40215,5145.0
40216,10382.0
40217,6458.0
40218,10189.0
40219,8417.0
40220,6980.0
40221,0.0
40222,6694.0
40223,0.0
40224,0.0
40225,8096.0
40226,6615.0
40227,10685.0
40228,8981.0
40229,10546.0
40230,5738.0
40231,5700.0
40232,7261.0
40233,9821.0
40234,0.0
40235,0.0
40236,7565.0
40237,0.0
40238,14049.5
40239,7155.0
40240,5512.0
40241,10808.0
40242,0.0
40243,0.0
40244,0.0
40245,7596.0
40246,9790.0
40247,5880.0
40248,6022.0
40249,4022.0
40250,2341.0
40251,0.0
40252,0.0
40253,6977.0
40254,0.0
40255,9729.0
40256,0.0
40257,8728.0
40258,6894.0
40259,0.0
40260,12724.0
40261,0.0
40262,5633.0
40263,6833.0
40264,4977.0
40265,8247.0
40266,3754.0
40267,7027.0
40268,4406.0
40269,6666.0
40270,6918.0
40271,4124.0
40272,3586.0
40273,4661.0
40274,7881.0
40275,11332.0
40276,4370.0
40277,8745.0
40278,0.0
40279,8400.0
40280,5852.0
40281,9863.0
40282,0.0
40283,7138.0
40284,4423.0
40285,5393.0
40286,7123.0
40287,9386.0
40288,6524.0
40289,7059.0
40290,9591.0
40291,14049.5
40292,2573.0
40293,7719.0
40294,3292.0
40295,7102.0
40296,0.0
40297,4956.0
40298,9468.0
40299,5512.0
40300,6928.0
40301,4414.0
40302,9978.0
40303,5849.0
40304,6249.0
40305,4726.0
40306,6025.0
40307,6224.0
40308,5100.0
40309,9282.0
40310,6820.0
40311,5702.0
40312,12468.0
40313,10392.0
40314,0.0
40315,0.0
40316,8784.0
40317,9272.0
40318,7059.0
40319,8473.0
40320,5724.0
40321,14049.5
40322,0.0
40323,2825.0
40324,1371.0
40325,0.0
40326,0.0
40327,5578.0
40328,0.0
40329,7147.0
40330,0.0
40331,7185.0
40332,0.0
40333,4701.0
40334,4174.0
40335,10038.0
40336,5830.0
40337,6531.0
40338,0.0
40339,7978.0
40340,6380.0
40341,4152.0
40342,7068.0
40343,5978.0
40344,5977.0
40345,6612.0
40346,6778.0
40347,6302.0
40348,0.0
40349,0.0
40350,0.0
40351,3632.0
40352,3495.0
40353,8258.0
40354,4347.0
40355,13152.0
40356,4849.0
40357,7834.0
40358,0.0
40359,7462.0
40360,0.0
40361,3429.0
40362,7229.0
40363,7159.0
40364,14049.5
40365,8195.0
40366,7032.0
40367,6217.0
40368,5455.0
40369,6627.0
40370,14049.5
40371,8729.0
40372,12700.0
40373,8813.0
40374,7475.0
40375,0.0
40376,4286.0
40377,10822.0
40378,0.0
40379,8530.0
40380,4406.0
40381,5096.0
40382,4845.0
40383,3652.0
40384,0.0
40385,8787.0
40386,7732.0
40387,2802.0
40388,0.0
40389,8434.0
40390,0.0
40391,4288.0
40392,11819.0
40393,7686.0
40394,4873.0
40395,8155.0
40396,5473.0
40397,6273.0
40398,0.0
40399,3895.0
40400,4584.0
40401,6617.0
40402,6197.0
40403,5135.0
40404,0.0
40405,5753.0
40406,3843.0
40407,14037.0
40408,13308.0
40409,9675.0
40410,6375.0
40411,3798.0
40412,0.0
40413,9432.0
40414,6183.0
40415,4704.0
40416,8991.0
40417,4667.0
40418,0.0
40419,8002.0
40420,6586.0
40421,5759.0
40422,10741.0
40423,6334.0
40424,5352.0
40425,0.0
40426,4923.0
40427,10257.0
40428,5316.0
40429,4425.0
40430,4822.0
40431,0.0
40432,6728.0
40433,5821.0
40434,4838.0
40435,6242.0
40436,2805.0
40437,7348.0
40438,10018.0
40439,4689.0
40440,0.0
40441,6467.0
40442,4947.0
40443,4203.0
40444,9093.0
40445,10405.0
40446,11462.0
40447,7062.0
40448,5025.0
40449,7261.0
40450,0.0
40451,0.0
40452,3809.0
40453,6329.0
40454,7067.0
40455,7123.0
40456,4104.0
40457,7090.0
40458,8182.0
40459,3324.0
40460,8620.0
40461,9618.0
40462,5113.0
40463,6185.0
40464,8742.0
40465,4910.0
40466,5816.0
40467,3211.0
40468,13427.0
40469,4470.0
40470,10430.0
40471,7836.0
40472,0.0
40473,3769.0
40474,5540.0
40475,3297.0
40476,12096.0
40477,6502.0
40478,4430.0
40479,8124.0
40480,0.0
40481,9504.0
40482,6244.0
40483,5528.0
40484,5382.0
40485,5221.0
40486,7266.0
40487,4820.0
40488,8909.0
40489,8795.0
40490,0.0
40491,6342.0
40492,3187.0
40493,6547.0
40494,10721.0
40495,3182.0
40496,9682.0
40497,0.0
40498,6094.0
40499,7918.0
40500,6283.0
40501,14049.5
40502,0.0
40503,11329.0
40504,7794.0
40505,8369.0
40506,4158.0
40507,8619.0
40508,8400.0
40509,4109.0
40510,6900.0
40511,8210.0
40512,7576.0
40513,7706.0
40514,9432.0
40515,7143.0
40516,0.0
40517,6439.0
40518,6149.0
40519,5743.0
40520,0.0
40521,6618.0
40522,4602.0
40523,0.0
40524,5516.0
40525,5042.0
40526,3967.0
40527,11024.0
40528,2914.0
40529,14049.5
40530,3705.0
40531,6776.0
40532,4982.0
40533,5004.0
40534,5931.0
40535,0.0
40536,4545.0
40537,5058.0
40538,2636.0
40539,4015.0
40540,0.0
40541,6425.0
40542,7285.0
40543,6809.0
40544,4007.0
40545,7193.0
40546,0.0
40547,6408.0
40548,5510.0
40549,0.0
40550,0.0
40551,7733.0
40552,0.0
40553,8993.0
40554,0.0
40555,8102.0
40556,3556.0
40557,8833.0
40558,0.0
40559,7873.0
40560,12522.0
40561,3678.0
40562,4191.0
40563,5115.0
40564,5816.0
40565,6144.0
40566,13510.0
40567,7656.0
40568,3694.0
40569,2103.0
40570,3878.0
40571,8643.0
40572,7152.0
40573,5670.0
40574,5499.0
40575,6653.0
40576,3831.0
40577,9783.0
40578,6619.0
40579,8474.0
40580,13422.0
40581,6013.0
40582,6654.0
40583,4997.0
40584,3773.0
40585,0.0
40586,5839.0
40587,5772.0
40588,3225.0
40589,8126.0
40590,7805.0
40591,4731.0
40592,5949.0
40593,8801.0
40594,5533.0
40595,8325.0
40596,7498.0
40597,10480.0
40598,4769.0
40599,9260.0
40600,0.0
40601,5624.0
40602,13745.0
40603,5445.0
40604,7045.0
40605,4556.0
40606,0.0
40607,3900.0
40608,6594.0
40609,7554.0
40610,3814.0
40611,0.0
40612,6030.0
40613,6985.0
40614,6249.0
40615,3355.0
40616,2680.0
40617,6028.0
40618,10628.0
40619,3638.0
40620,6400.0
40621,8191.0
40622,4113.0
40623,0.0
40624,4232.0
40625,5463.0
40626,4821.0
40627,3862.0
40628,6964.0
40629,6688.0
40630,14049.5
40631,11776.0
40632,4037.0
40633,11903.0
40634,9170.0
40635,7714.0
40636,6033.0
40637,4584.0
40638,5611.0
40639,6169.0
40640,7818.0
40641,8213.0
40642,6604.0
40643,7347.0
40644,14049.5
40645,14049.5
40646,5374.0
40647,7192.0
40648,14049.5
40649,4235.0
40650,7661.0
40651,0.0
40652,6133.0
40653,7483.0
40654,4848.0
40655,2563.0
40656,2370.0
40657,10656.0
40658,0.0
40659,9699.0
40660,7014.0
40661,7908.0
40662,8939.0
40663,8473.0
40664,6890.0
40665,9952.0
40666,5666.0
40667,6228.0
40668,0.0
40669,2355.0
40670,6829.0
40671,3076.0
40672,2214.0
40673,3423.0
40674,5251.0
40675,10147.0
40676,0.0
40677,0.0
40678,5069.0
40679,3923.0
40680,0.0
40681,9667.0
40682,4139.0
40683,0.0
40684,0.0
40685,5302.0
40686,7703.0
40687,4560.0
40688,7277.0
40689,7190.0
40690,8549.0
40691,2972.0
40692,0.0
40693,6376.0
40694,11176.0
40695,4692.0
40696,14049.5
40697,4906.0
40698,9113.0
40699,7424.0
40700,10130.0
40701,5518.0
40702,6474.0
40703,14049.5
40704,8661.0
40705,7192.0
40706,0.0
40707,0.0
40708,5192.0
40709,2694.0
40710,2497.0
40711,4520.0
40712,6407.0
40713,7506.0
40714,5281.0
40715,5324.0
40716,9479.0
40717,5932.0
40718,0.0
40719,7819.0
40720,0.0
40721,3391.0
40722,8810.0
40723,2940.0
40724,0.0
40725,6175.0
40726,3881.0
40727,5839.0
40728,5197.0
40729,3664.0
40730,6394.0
40731,0.0
40732,5134.0
40733,5489.0
40734,5421.0
40735,6734.0
40736,5197.0
40737,4943.0
40738,7505.0
40739,6345.0
40740,5587.0
40741,14049.5
40742,14049.5
40743,6389.0
40744,4791.0
40745,6205.0
40746,0.0
40747,0.0
40748,5859.0
40749,3326.0
40750,0.0
40751,5663.0
40752,7572.0
40753,5085.0
40754,4891.0
40755,7624.0
40756,7299.0
40757,9341.0
40758,5957.0
40759,8608.0
40760,2584.0
40761,8469.0
40762,6450.0
40763,3516.0
40764,14049.5
40765,4658.0
40766,6806.0
40767,7214.0
40768,2840.0
40769,8393.0
40770,6523.0
40771,6432.0
40772,4693.0
40773,8128.0
40774,0.0
40775,7943.0
40776,8085.0
40777,5007.0
40778,8565.0
40779,7579.0
40780,0.0
40781,4299.0
40782,3375.0
40783,4664.0
40784,10572.0
40785,4433.0
40786,4721.0
40787,8645.0
40788,6073.0
40789,0.0
40790,3701.0
40791,2509.0
40792,5706.0
40793,0.0
40794,7450.0
40795,7569.0
40796,8329.0
40797,5875.0
40798,6939.0
40799,8047.0
40800,5175.0
40801,5844.0
40802,5413.0
40803,6422.0
40804,3103.0
40805,5577.0
40806,7766.0
40807,3935.0
40808,8511.0
40809,3613.0
40810,5682.0
40811,5763.0
40812,9013.0
40813,5697.0
40814,0.0
40815,5921.0
40816,9664.0
40817,4556.0
40818,0.0
40819,4538.0
40820,10018.0
40821,0.0
40822,9258.0
40823,4156.0
40824,4765.0
40825,0.0
40826,0.0
40827,9704.0
40828,0.0
40829,5072.0
40830,8866.0
40831,6628.0
40832,2358.0
40833,5563.0
40834,6315.0
40835,2620.0
40836,14049.5
40837,0.0
40838,12793.0
40839,5134.0
40840,0.0
40841,8964.0
40842,4723.0
40843,4339.0
40844,9479.0
40845,4548.0
40846,0.0
40847,10378.0
40848,10053.0
40849,5452.0
40850,4179.0
40851,6728.0
40852,5937.0
40853,0.0
40854,8975.0
40855,6634.0
40856,4354.0
40857,12508.0
40858,5498.0
40859,6859.0
40860,0.0
40861,9807.0
40862,6474.0
40863,0.0
40864,6083.0
40865,6933.0
40866,11284.0
40867,10628.0
40868,0.0
40869,7661.0
40870,3840.0
40871,0.0
40872,5964.0
40873,4189.0
40874,14049.5
40875,6649.0
40876,10193.0
40877,6957.0
40878,0.0
40879,7852.0
40880,5424.0
40881,0.0
40882,13411.0
40883,5144.0
40884,9662.0
40885,6412.0
40886,7778.0
40887,7524.0
40888,6775.0
40889,7095.0
40890,7963.0
40891,4865.0
40892,5424.0
40893,5259.0
40894,5512.0
40895,10512.0
40896,5328.0
40897,10094.0
40898,4305.0
40899,6086.0
40900,5978.0
40901,6700.0
40902,12391.0
40903,3704.0
40904,7819.0
40905,7193.0
40906,14049.5
40907,12137.0
40908,0.0
40909,5264.0
40910,7106.0
40911,3213.0
40912,0.0
40913,14049.5
40914,7736.0
40915,4993.0
40916,5454.0
40917,4747.0
40918,8003.0
40919,8091.0
40920,7964.0
40921,10278.0
40922,3650.0
40923,5570.0
40924,5041.0
40925,8315.0
40926,0.0
40927,5213.0
40928,6219.0
40929,5286.0
40930,8703.0
40931,6947.0
40932,5036.0
40933,4767.0
40934,10010.0
40935,9248.0
40936,0.0
40937,0.0
40938,6712.0
40939,6802.0
40940,9099.0
40941,7862.0
40942,6392.0
40943,4939.0
40944,2266.0
40945,5371.0
40946,7640.0
40947,7675.0
40948,9531.0
40949,9074.0
40950,6039.0
40951,4712.0
40952,6825.0
40953,8673.0
40954,0.0
40955,4526.0
40956,7439.0
40957,0.0
40958,7376.0
40959,4735.0
40960,5359.0
40961,0.0
40962,3034.0
40963,0.0
40964,5178.0
40965,8015.0
40966,4639.0
40967,10967.0
40968,0.0
40969,5648.0
40970,14049.5
40971,6406.0
40972,6191.0
40973,10232.0
40974,0.0
40975,7366.0
40976,11333.0
40977,4108.0
40978,6301.0
40979,9201.0
40980,6458.0
40981,10603.0
40982,8878.0
40983,7816.0
40984,0.0
40985,8344.0
40986,0.0
40987,12642.0
40988,8110.0
40989,5140.0
40990,10021.0
40991,0.0
40992,4426.0
40993,5467.0
40994,5486.0
40995,6016.0
40996,4152.0
40997,6046.0
40998,4435.0
40999,7629.0
41000,10224.0
41001,4487.0
41002,4498.0
41003,0.0
41004,6188.0
41005,2871.0
41006,7903.0
41007,6502.0
41008,0.0
41009,0.0
41010,6407.0
41011,3266.0
41012,10857.0
41013,5367.0
41014,7610.0
41015,8245.0
41016,0.0
41017,10999.0
41018,7439.0
41019,6985.0
41020,0.0
41021,6748.0
41022,0.0
41023,3238.0
41024,11747.0
41025,5060.0
41026,9555.0
41027,12572.0
41028,4730.0
41029,5409.0
41030,9616.0
41031,11721.0
41032,0.0
41033,6981.0
41034,13400.0
41035,0.0
41036,7692.0
41037,6974.0
41038,9333.0
41039,8292.0
41040,7950.0
41041,8409.0
41042,7254.0
41043,6029.0
41044,4406.0
41045,3750.0
41046,7163.0
41047,0.0
41048,6467.0
41049,5538.0
41050,6427.0
41051,6939.0
41052,5508.0
41053,0.0
41054,4818.0
41055,6189.0
41056,7634.0
41057,4581.0
41058,4106.0
41059,9062.0
41060,6395.0
41061,6964.0
41062,9003.0
41063,6821.0
41064,7635.0
41065,6240.0
41066,7083.0
41067,7863.0
41068,4272.0
41069,0.0
41070,8948.0
41071,0.0
41072,5039.0
41073,5766.0
41074,5483.0
41075,0.0
41076,5957.0
41077,5033.0
41078,3216.0
41079,2587.0
41080,7509.0
41081,8849.0
41082,10779.0
41083,0.0
41084,4265.0
41085,4975.0
41086,3659.0
41087,2921.0
41088,0.0
41089,0.0
41090,13285.0
41091,6255.0
41092,8184.0
41093,11527.0
41094,7385.0
41095,0.0
41096,3869.0
41097,2731.0
41098,5650.0
41099,7251.0
41100,14049.5
41101,4784.0
41102,5613.0
41103,14049.5
41104,0.0
41105,7428.0
41106,0.0
41107,7658.0
41108,0.0
41109,0.0
41110,5095.0
41111,3778.0
41112,4790.0
41113,12707.0
41114,4345.0
41115,0.0
41116,9548.0
41117,9139.0
41118,4703.0
41119,0.0
41120,3392.0
41121,11183.0
41122,0.0
41123,7818.0
41124,6644.0
41125,0.0
41126,6191.0
41127,5460.0
41128,7049.0
41129,6634.0
41130,0.0
41131,10829.0
41132,2781.0
41133,3702.0
41134,9304.0
41135,5081.0
41136,2606.0
41137,2233.0
41138,5145.0
41139,0.0
41140,4917.0
41141,3665.0
41142,8176.0
41143,4326.0
41144,7348.0
41145,9392.0
41146,6758.0
41147,5013.0
41148,0.0
41149,8626.0
41150,6331.0
41151,6946.0
41152,7914.0
41153,0.0
41154,8687.0
41155,4491.0
41156,4742.0
41157,11856.0
41158,3489.0
41159,3430.0
41160,0.0
41161,7912.0
41162,5576.0
41163,14049.5
41164,4649.0
41165,7362.0
41166,6469.0
41167,0.0
41168,5495.0
41169,0.0
41170,6497.0
41171,5901.0
41172,11509.0
41173,5394.0
41174,4941.0
41175,7265.0
41176,0.0
41177,6942.0
41178,6732.0
41179,0.0
41180,8308.0
41181,10293.0
41182,4763.0
41183,7213.0
41184,4878.0
41185,0.0
41186,0.0
41187,5244.0
41188,6898.0
41189,4511.0
41190,5902.0
41191,12831.0
41192,13710.0
41193,7823.0
41194,6205.0
41195,7904.0
41196,7742.0
41197,0.0
41198,5793.0
41199,6744.0
41200,5124.0
41201,4300.0
41202,8137.0
41203,7432.0
41204,10333.0
41205,5529.0
41206,6980.0
41207,10823.0
41208,5755.0
41209,0.0
41210,14049.5
41211,6052.0
41212,7496.0
41213,14049.5
41214,6731.0
41215,10212.0
41216,4250.0
41217,12089.0
41218,4582.0
41219,8404.0
41220,3509.0
41221,3766.0
41222,0.0
41223,0.0
41224,0.0
41225,6531.0
41226,11518.0
41227,2436.0
41228,7346.0
41229,14049.5
41230,3633.0
41231,10274.0
41232,602.0
41233,5606.0
41234,5344.0
41235,6981.0
41236,4023.0
41237,6044.0
41238,4680.0
41239,10650.0
41240,14049.5
41241,3963.0
41242,0.0
41243,2744.0
41244,7494.0
41245,3405.0
41246,4744.0
41247,5835.0
41248,4559.0
41249,9687.0
41250,0.0
41251,7608.0
41252,7800.0
41253,0.0
41254,7027.0
41255,4586.0
41256,5674.0
41257,7388.0
41258,8177.0
41259,0.0
41260,5576.0
41261,5492.0
41262,9299.0
41263,5737.0
41264,10488.0
41265,7172.0
41266,11260.0
41267,4482.0
41268,4744.0
41269,6299.0
41270,4301.0
41271,3324.0
41272,5572.0
41273,11964.0
41274,12262.0
41275,6418.0
41276,5984.0
41277,2725.0
41278,12576.0
41279,7471.0
41280,4324.0
41281,6235.0
41282,6657.0
41283,5327.0
41284,0.0
41285,0.0
41286,5506.0
41287,0.0
41288,7422.0
41289,6200.0
41290,3896.0
41291,5493.0
41292,0.0
41293,3601.0
41294,10473.0
41295,0.0
41296,0.0
41297,5263.0
41298,7738.0
41299,6001.0
41300,5500.0
41301,6866.0
41302,8100.0
41303,7175.0
41304,8475.0
41305,9695.0
41306,12398.0
41307,7254.0
41308,2393.0
41309,8267.0
41310,9300.0
41311,4581.0
41312,7484.0
41313,4379.0
41314,10721.0
41315,5640.0
41316,4642.0
41317,2880.0
41318,7665.0
41319,7049.0
41320,6321.0
41321,3856.0
41322,7318.0
41323,0.0
41324,6388.0
41325,8467.0
41326,5751.0
41327,0.0
41328,8601.0
41329,9212.0
41330,0.0
41331,0.0
41332,8726.0
41333,7265.0
41334,5579.0
41335,6801.0
41336,9255.0
41337,7349.0
41338,3880.0
41339,0.0
41340,10626.0
41341,0.0
41342,0.0
41343,2663.0
41344,6305.0
41345,4386.0
41346,11618.0
41347,5728.0
41348,0.0
41349,8362.0
41350,7936.0
41351,0.0
41352,0.0
41353,5204.0
